"absence_id","student_id","absence_type","school_id","date"
"8871","KbL5yZk2","unknown","chs","2024-11-04"
"8872","XFKiR6bC","suspension","ajh","2024-11-04"
"8873","YQ3MlnlT","tardy","ajh","2024-11-04"
"8874","IWire2cc","unknown","ajh","2024-11-04"
"8875","I7weuwDM","unknown","ajh","2024-11-04"
"8876","ievlLHjk","unknown","ajh","2024-11-04"
"8877","Xrw4UGb1","tardy","bjh","2024-11-04"
"8878","1sUqNqF1","tardy","ajh","2024-11-04"
"8879","GkgpzYcu","medical","chs","2024-11-04"
"8880","X4alz9Eq","medical","ajh","2024-11-04"
"8881","QcIWMTRh","personal","ajh","2024-11-04"
"8882","wnRpRtwf","tardy","dhs","2024-11-04"
"8883","mTuwFrcT","tardy","chs","2024-11-04"
"8884","hp1WmhSy","tardy","chs","2024-11-04"
"8885","xxiX2y0w","tardy","chs","2024-11-04"
"8886","ecSIG2o1","tardy","dhs","2024-11-04"
"8887","4q5eXQoP","tardy","ajh","2024-11-04"
"8888","ZR8v2gcs","unknown","chs","2024-11-04"
"8889","nlfjyRZ1","family","chs","2024-11-04"
"8890","Pv6MZVvW","tardy","chs","2024-11-04"
"8891","bLCvcC84","tardy","dhs","2024-11-04"
"8892","2JhqMlxZ","tardy","dhs","2024-11-04"
"8893","IqBqNG5M","unknown","chs","2024-11-04"
"8894","lSgJNeb9","family","ajh","2024-11-04"
"8895","vInNzPlp","tardy","chs","2024-11-04"
"8896","gzjFbWPY","tardy","chs","2024-11-04"
"8897","lphH7ZjY","unknown","chs","2024-11-04"
"8898","vKrSgsVL","medical","ajh","2024-11-04"
"8899","qgs8hUEa","medical","chs","2024-11-04"
"8900","gGHWRHub","tardy","bjh","2024-11-04"
"8901","Kykx4FZW","tardy","ajh","2024-11-04"
"8902","dumR7qAF","tardy","ajh","2024-11-04"
"8903","TB3sqmxD","tardy","chs","2024-11-04"
"8904","2flVpbj1","medical","chs","2024-11-04"
"8905","XqAenKRu","unknown","chs","2024-11-04"
"8906","spNsa5i4","tardy","ajh","2024-11-04"
"8907","SJNW8ztz","family","ajh","2024-11-04"
"8908","MCEdAV5p","tardy","dhs","2024-11-04"
"8909","8PSuRE6a","tardy","chs","2024-11-04"
"8910","NKzCw7CZ","unknown","chs","2024-11-04"
"8911","so6RAVmi","tardy","chs","2024-11-04"
"8912","RZH63ErS","unknown","dhs","2024-11-04"
"8913","mR5j8aSK","unknown","ajh","2024-11-04"
"8914","NUbvdBim","unknown","ajh","2024-11-04"
"8915","dc7QFV0t","tardy","chs","2024-11-04"
"8916","5modzGNr","tardy","chs","2024-11-04"
"8917","39t51MSm","family","chs","2024-11-04"
"8918","oVjuOaRs","tardy","ajh","2024-11-04"
"8919","lsSi5svX","unknown","chs","2024-11-04"
"8920","fwzBWEyl","tardy","ajh","2024-11-04"
"8921","Yj5PBSrx","tardy","ajh","2024-11-04"
"8922","r6eSA2jp","medical","dhs","2024-11-04"
"8923","jEhUUTUs","tardy","ajh","2024-11-04"
"8924","HmGHHf7M","unknown","chs","2024-11-04"
"8925","7WCmLlRv","unknown","chs","2024-11-04"
"8926","H5XdwKED","tardy","dhs","2024-11-04"
"8927","lYTeUGK0","tardy","chs","2024-11-04"
"8928","hVEo8ALe","unknown","bjh","2024-11-04"
"8929","LHnO2xNX","medical","ajh","2024-11-04"
"8930","qU4N2DQ7","religious","chs","2024-11-04"
"8931","CXgCiMVF","tardy","ajh","2024-11-04"
"8932","JMBR7HtJ","medical","ajh","2024-11-04"
"8933","Z9LgaGyT","unknown","chs","2024-11-04"
"8934","sX57sSZP","medical","chs","2024-11-04"
"8935","kbF8UjA5","family","chs","2024-11-04"
"8936","SUfVVEal","unknown","ajh","2024-11-04"
"8937","4VBg1uMr","tardy","ajh","2024-11-04"
"8938","up0sUIec","unknown","dhs","2024-11-04"
"8939","rTKmrSfE","religious","ajh","2024-11-04"
"8940","7Q5p2l0O","tardy","chs","2024-11-04"
"8941","VYVloU2X","tardy","dhs","2024-11-04"
"8942","gViLZi8o","unknown","chs","2024-11-04"
"8943","iPGAX97X","personal","chs","2024-11-04"
"8944","BLk41Bu2","personal","dhs","2024-11-04"
"8945","UbL7w1Ke","tardy","chs","2024-11-04"
"8946","1A9JR491","tardy","dhs","2024-11-04"
"8947","EVN0WmyA","family","chs","2024-11-04"
"8948","zARK2oY0","unknown","chs","2024-11-04"
"8949","EizsdaMs","tardy","chs","2024-11-04"
"8950","wa9hU7AB","medical","chs","2024-11-04"
"8951","fyNd4Cjm","unknown","ajh","2024-11-04"
"8952","KySNUF2D","tardy","chs","2024-11-04"
"8953","VeaaYKI8","unknown","chs","2024-11-04"
"8954","tN3TCId8","tardy","chs","2024-11-04"
"8955","B3lBcktB","unknown","ajh","2024-11-04"
"8956","6JQhmkgN","tardy","chs","2024-11-04"
"8957","RbxuhBDm","tardy","dhs","2024-11-04"
"8958","WRjxPB63","family","ajh","2024-11-04"
"8959","5torn8IX","tardy","chs","2024-11-04"
"8960","WaUTo32n","family","chs","2024-11-04"
"8961","H5KcUKcO","unknown","chs","2024-11-04"
"8962","hlDICDQc","tardy","chs","2024-11-04"
"8963","snzDkv12","family","ajh","2024-11-04"
"8964","hlbhaOC4","religious","chs","2024-11-04"
"8965","MC2kabsl","medical","chs","2024-11-04"
"8966","Lk7ZY5wC","tardy","chs","2024-11-04"
"8967","K3NnpWsC","tardy","chs","2024-11-04"
"8968","jckMkDtd","personal","chs","2024-11-04"
"8969","gYdmi1yd","tardy","chs","2024-11-04"
"8970","WjVWRwLA","medical","bjh","2024-11-04"
"8971","Z7iVKYkb","tardy","ajh","2024-11-04"
"8972","vV8onydk","tardy","chs","2024-11-04"
"8973","tp0sEZYQ","tardy","bjh","2024-11-04"
"8974","JxGcbXvp","unknown","chs","2024-11-04"
"8975","g363LPvP","medical","chs","2024-11-04"
"8976","UyU7yOM8","unknown","ajh","2024-11-04"
"8977","XfmIzCNO","unknown","chs","2024-11-04"
"8978","1WmhB2vp","unknown","ajh","2024-11-04"
"8979","aBXmC0Lk","tardy","chs","2024-11-04"
"8980","EuW0Ccoj","tardy","dhs","2024-11-04"
"8981","fkUBXwsT","medical","dhs","2024-11-04"
"8982","B7z8y414","tardy","chs","2024-11-04"
"8983","w1Ahs4dy","tardy","ajh","2024-11-04"
"8984","8E891qri","tardy","chs","2024-11-04"
"8985","hxnNJgDZ","unknown","chs","2024-11-04"
"8986","1mO8wSht","tardy","bjh","2024-11-04"
"8987","kuE3sI7W","tardy","ajh","2024-11-04"
"8988","uOEZvleo","tardy","chs","2024-11-04"
"8989","iNrwQLlO","family","bjh","2024-11-04"
"8990","HNKBYJHN","unknown","chs","2024-11-04"
"8991","SPJwPi6S","tardy","dhs","2024-11-04"
"8992","Tp1HVdeC","unknown","ajh","2024-11-04"
"8993","uSKVznkO","unknown","chs","2024-11-04"
"8994","TKvfbfUj","medical","ajh","2024-11-04"
"8995","VzMo4HQr","unknown","chs","2024-11-04"
"8996","kWSRDwIb","unknown","chs","2024-11-04"
"8997","JalpFvVm","family","bjh","2024-11-04"
"8998","T9CU7TUx","tardy","dhs","2024-11-04"
"8999","Y3ZewCU2","personal","bjh","2024-11-04"
"9000","LwjO7NND","tardy","ajh","2024-11-04"
"9001","tCY2rR5Z","medical","ajh","2024-11-04"
"9002","ZpTW34Jg","tardy","bjh","2024-11-04"
"9003","VO8zMSy2","family","chs","2024-11-04"
"9004","2TNNoVIi","personal","chs","2024-11-04"
"9005","2GqpySJy","unknown","ajh","2024-11-04"
"9006","R5Zm4MRo","unknown","chs","2024-11-04"
"9007","d60L2C34","personal","chs","2024-11-04"
"9008","wDBzpEki","tardy","chs","2024-11-04"
"9009","Nfp8G7Lb","family","chs","2024-11-04"
"9010","fs1DSNuv","tardy","ajh","2024-11-04"
"9011","gVBh56gG","unknown","chs","2024-11-04"
"9012","gtuZ0LMM","unknown","chs","2024-11-04"
"9013","wyLDot6x","unknown","ajh","2024-11-04"
"9014","6AEgKHD0","unknown","chs","2024-11-04"
"9015","tPcNI59v","personal","chs","2024-11-04"
"9016","tsotUu6m","unknown","chs","2024-11-04"
"9017","VzDOWP9a","tardy","chs","2024-11-04"
"9018","hnd17xUM","personal","chs","2024-11-04"
"9019","WV0F0coG","tardy","chs","2024-11-04"
"9020","RLO0iWLh","tardy","chs","2024-11-04"
"9021","Iaum8S89","tardy","chs","2024-11-04"
"9022","D8NUlCKB","family","ajh","2024-11-04"
"9023","EzRrrSHt","personal","chs","2024-11-04"
"9024","bhKxQFWh","family","chs","2024-11-04"
"9025","15FsRYiK","tardy","chs","2024-11-04"
"9026","XWYWH6nI","tardy","ajh","2024-11-04"
"9027","QQNJYA8s","religious","ajh","2024-11-04"
"9028","DzeOWuWZ","tardy","chs","2024-11-04"
"9029","dQLqgw0o","tardy","chs","2024-11-04"
"9030","qg78mwWI","medical","ajh","2024-11-04"
"9031","JwHMAGge","unknown","chs","2024-11-04"
"9032","FR91lvQk","tardy","chs","2024-11-04"
"9033","17hJge2e","unknown","chs","2024-11-04"
"9034","V7Mi92E4","personal","dhs","2024-11-04"
"9035","t6bxOMQM","tardy","ajh","2024-11-05"
"9036","dxRJ4pFm","tardy","ajh","2024-11-05"
"9037","SZ5BgURY","unknown","chs","2024-11-05"
"9038","QYHlWmfk","tardy","ajh","2024-11-05"
"9039","A6LVDIBM","tardy","bjh","2024-11-05"
"9040","8B1LHclw","tardy","ajh","2024-11-05"
"9041","27n2rXDX","religious","chs","2024-11-05"
"9042","gAVuwHkK","tardy","dhs","2024-11-05"
"9043","tdzov9XO","tardy","dhs","2024-11-05"
"9044","oUMwkLE4","religious","chs","2024-11-05"
"9045","npTgxczq","unknown","chs","2024-11-05"
"9046","KMWT0UU8","unknown","ajh","2024-11-05"
"9047","Xrw4UGb1","tardy","bjh","2024-11-05"
"9048","X4alz9Eq","medical","ajh","2024-11-05"
"9049","QcIWMTRh","personal","ajh","2024-11-05"
"9050","YcFRqDDj","tardy","ajh","2024-11-05"
"9051","JQAuDQVW","personal","chs","2024-11-05"
"9052","mTuwFrcT","tardy","chs","2024-11-05"
"9053","zZQUUPS1","tardy","dhs","2024-11-05"
"9054","JenvqfVb","tardy","ajh","2024-11-05"
"9055","XuaUZhAt","personal","chs","2024-11-05"
"9056","5Ua5kwUX","unknown","chs","2024-11-05"
"9057","DFRzLtDV","tardy","ajh","2024-11-05"
"9058","KNrB17ZJ","tardy","ajh","2024-11-05"
"9059","BEhwUf76","tardy","chs","2024-11-05"
"9060","JTFcescE","family","chs","2024-11-05"
"9061","uP0pDC7U","medical","ajh","2024-11-05"
"9062","2JhqMlxZ","tardy","dhs","2024-11-05"
"9063","PwpKK3Hj","tardy","ajh","2024-11-05"
"9064","gzjFbWPY","tardy","chs","2024-11-05"
"9065","lphH7ZjY","unknown","chs","2024-11-05"
"9066","umLx2nUO","tardy","chs","2024-11-05"
"9067","PMHeGaI1","tardy","chs","2024-11-05"
"9068","2flVpbj1","medical","chs","2024-11-05"
"9069","nAl8jUcv","suspension","chs","2024-11-05"
"9070","b7osU2e4","tardy","ajh","2024-11-05"
"9071","NWITfZf8","tardy","ajh","2024-11-05"
"9072","b12lpjed","medical","chs","2024-11-05"
"9073","ZIx3Yh5A","tardy","ajh","2024-11-05"
"9074","GbabpESK","tardy","chs","2024-11-05"
"9075","BU2RNSsR","personal","chs","2024-11-05"
"9076","bZnYsjhX","unknown","ajh","2024-11-05"
"9077","8PSuRE6a","tardy","chs","2024-11-05"
"9078","zWesRBFE","tardy","ajh","2024-11-05"
"9079","NKzCw7CZ","unknown","chs","2024-11-05"
"9080","xzs4qkuK","tardy","chs","2024-11-05"
"9081","iVZ49SaJ","tardy","dhs","2024-11-05"
"9082","so6RAVmi","tardy","chs","2024-11-05"
"9083","mR5j8aSK","unknown","ajh","2024-11-05"
"9084","isBGDYLR","tardy","chs","2024-11-05"
"9085","NUbvdBim","unknown","ajh","2024-11-05"
"9086","VF9C2Yva","unknown","chs","2024-11-05"
"9087","oVjuOaRs","tardy","ajh","2024-11-05"
"9088","fwzBWEyl","tardy","ajh","2024-11-05"
"9089","RThxVtnp","tardy","chs","2024-11-05"
"9090","ddo0PZ2q","tardy","chs","2024-11-05"
"9091","Yj5PBSrx","tardy","ajh","2024-11-05"
"9092","tTnWIfkM","tardy","bjh","2024-11-05"
"9093","lYTeUGK0","tardy","chs","2024-11-05"
"9094","LHnO2xNX","medical","ajh","2024-11-05"
"9095","dO279oQ4","tardy","bjh","2024-11-05"
"9096","GihhNRqg","unknown","ajh","2024-11-05"
"9097","9VoiSB3g","unknown","chs","2024-11-05"
"9098","L1yTP0HK","unknown","chs","2024-11-05"
"9099","JMBR7HtJ","medical","ajh","2024-11-05"
"9100","sX57sSZP","medical","chs","2024-11-05"
"9101","CBctzN1c","tardy","ajh","2024-11-05"
"9102","kbF8UjA5","family","chs","2024-11-05"
"9103","SUfVVEal","unknown","ajh","2024-11-05"
"9104","XUj4t8c7","unknown","bjh","2024-11-05"
"9105","vd4X1eTA","unknown","ajh","2024-11-05"
"9106","tHrcNckX","unknown","chs","2024-11-05"
"9107","chr5FwAP","personal","chs","2024-11-05"
"9108","4VBg1uMr","tardy","ajh","2024-11-05"
"9109","Hf3uL7eV","tardy","dhs","2024-11-05"
"9110","TV1d1nwY","personal","ajh","2024-11-05"
"9111","gwuUG4f6","medical","chs","2024-11-05"
"9112","iPGAX97X","personal","chs","2024-11-05"
"9113","9b2Z5g87","family","chs","2024-11-05"
"9114","KGclzEQU","tardy","bjh","2024-11-05"
"9115","UbL7w1Ke","tardy","chs","2024-11-05"
"9116","KTrEJnEd","religious","chs","2024-11-05"
"9117","O31l3iQP","tardy","chs","2024-11-05"
"9118","z8y39eks","tardy","chs","2024-11-05"
"9119","wnl9vxqL","unknown","chs","2024-11-05"
"9120","x0H7g1zw","personal","chs","2024-11-05"
"9121","siNJJKr4","religious","ajh","2024-11-05"
"9122","VeaaYKI8","unknown","chs","2024-11-05"
"9123","6JQhmkgN","tardy","chs","2024-11-05"
"9124","RbxuhBDm","tardy","dhs","2024-11-05"
"9125","klnHU19y","unknown","ajh","2024-11-05"
"9126","WaUTo32n","family","chs","2024-11-05"
"9127","H5KcUKcO","unknown","chs","2024-11-05"
"9128","TURGDFVL","personal","ajh","2024-11-05"
"9129","snzDkv12","family","ajh","2024-11-05"
"9130","wgTjpy1d","tardy","bjh","2024-11-05"
"9131","hlbhaOC4","religious","chs","2024-11-05"
"9132","MC2kabsl","medical","chs","2024-11-05"
"9133","81d6IemT","personal","ajh","2024-11-05"
"9134","VpBOdOVS","tardy","chs","2024-11-05"
"9135","NOXl9ojn","personal","ajh","2024-11-05"
"9136","K3NnpWsC","tardy","chs","2024-11-05"
"9137","9nxQt5Wi","tardy","chs","2024-11-05"
"9138","gB09viRo","tardy","ajh","2024-11-05"
"9139","0KcpFEV9","tardy","chs","2024-11-05"
"9140","HgTjghiI","tardy","chs","2024-11-05"
"9141","HhlsR3ct","tardy","chs","2024-11-05"
"9142","WjVWRwLA","medical","bjh","2024-11-05"
"9143","vV8onydk","tardy","chs","2024-11-05"
"9144","0TONeP8z","tardy","ajh","2024-11-05"
"9145","H6QHmyRc","tardy","chs","2024-11-05"
"9146","we5ZStY5","tardy","chs","2024-11-05"
"9147","A7UdjzDE","unknown","ajh","2024-11-05"
"9148","OZJnzb6V","family","ajh","2024-11-05"
"9149","EuW0Ccoj","tardy","dhs","2024-11-05"
"9150","cv3YkDo9","unknown","dhs","2024-11-05"
"9151","8E891qri","tardy","chs","2024-11-05"
"9152","hxnNJgDZ","unknown","chs","2024-11-05"
"9153","1mO8wSht","tardy","bjh","2024-11-05"
"9154","kuE3sI7W","tardy","ajh","2024-11-05"
"9155","uOEZvleo","tardy","chs","2024-11-05"
"9156","YJegOY8R","personal","dhs","2024-11-05"
"9157","U1U2adxO","tardy","ajh","2024-11-05"
"9158","F5kDTGL9","tardy","bjh","2024-11-05"
"9159","3utvgu8U","tardy","ajh","2024-11-05"
"9160","Tp1HVdeC","unknown","ajh","2024-11-05"
"9161","TKvfbfUj","medical","ajh","2024-11-05"
"9162","wYrWDRZV","tardy","ajh","2024-11-05"
"9163","VzMo4HQr","unknown","chs","2024-11-05"
"9164","G6OeBUfM","personal","chs","2024-11-05"
"9165","sCCxCqjO","tardy","ajh","2024-11-05"
"9166","MCbHqTP0","tardy","bjh","2024-11-05"
"9167","2w0WnJ1J","personal","chs","2024-11-05"
"9168","IGKApSwO","tardy","chs","2024-11-05"
"9169","Z8uaaU8R","tardy","dhs","2024-11-05"
"9170","JalpFvVm","family","bjh","2024-11-05"
"9171","Y3ZewCU2","personal","bjh","2024-11-05"
"9172","z57KQlVq","tardy","ajh","2024-11-05"
"9173","hgSqGrOy","unknown","chs","2024-11-05"
"9174","009YNE9e","tardy","ajh","2024-11-05"
"9175","NhHgnSud","unknown","chs","2024-11-05"
"9176","M6CY9NMn","tardy","dhs","2024-11-05"
"9177","bCBPrTdS","tardy","dhs","2024-11-05"
"9178","VO8zMSy2","family","chs","2024-11-05"
"9179","o30NBsoM","tardy","chs","2024-11-05"
"9180","o4oji6I5","religious","chs","2024-11-05"
"9181","2GqpySJy","unknown","ajh","2024-11-05"
"9182","R5Zm4MRo","unknown","chs","2024-11-05"
"9183","6I8BHkGs","personal","ajh","2024-11-05"
"9184","ktXlsG74","medical","ajh","2024-11-05"
"9185","bzY5m6OT","family","chs","2024-11-05"
"9186","nuKN7lIM","personal","ajh","2024-11-05"
"9187","Nfp8G7Lb","family","chs","2024-11-05"
"9188","gVBh56gG","unknown","chs","2024-11-05"
"9189","saswdGGR","tardy","ajh","2024-11-05"
"9190","xBM8hGrq","unknown","ajh","2024-11-05"
"9191","dR1ogooS","tardy","dhs","2024-11-05"
"9192","6AEgKHD0","unknown","chs","2024-11-05"
"9193","QwYiqcqI","unknown","chs","2024-11-05"
"9194","pou6hQpf","tardy","chs","2024-11-05"
"9195","ogdCCWuG","tardy","dhs","2024-11-05"
"9196","VzDOWP9a","tardy","chs","2024-11-05"
"9197","Q70JXz9d","unknown","ajh","2024-11-05"
"9198","EwyPukEB","medical","chs","2024-11-05"
"9199","laBn3XpR","suspension","chs","2024-11-05"
"9200","KEFIoNem","tardy","ajh","2024-11-05"
"9201","VEOqBRjZ","tardy","chs","2024-11-05"
"9202","bhKxQFWh","family","chs","2024-11-05"
"9203","XWYWH6nI","tardy","ajh","2024-11-05"
"9204","h4OUNxMF","personal","ajh","2024-11-05"
"9205","kAlsMpLt","medical","chs","2024-11-05"
"9206","ZXQitmGp","medical","chs","2024-11-05"
"9207","dQLqgw0o","tardy","chs","2024-11-05"
"9208","noHA6WmL","tardy","chs","2024-11-05"
"9209","Jjx2xGZk","tardy","chs","2024-11-05"
"9210","JwHMAGge","unknown","chs","2024-11-05"
"9211","OGTurJ9g","tardy","chs","2024-11-05"
"9212","ESl8pPvg","tardy","chs","2024-11-05"
"9213","R4g3qPpe","medical","bjh","2024-11-06"
"9214","5qgE8N9z","tardy","ajh","2024-11-06"
"9215","LpnflsjZ","personal","ajh","2024-11-06"
"9216","2wT9b47r","tardy","chs","2024-11-06"
"9217","ZqrzZJbW","tardy","chs","2024-11-06"
"9218","gAVuwHkK","tardy","dhs","2024-11-06"
"9219","tdzov9XO","tardy","dhs","2024-11-06"
"9220","8EmHJSwS","personal","chs","2024-11-06"
"9221","W4EmJPun","tardy","ajh","2024-11-06"
"9222","7TsLzR0h","tardy","chs","2024-11-06"
"9223","npTgxczq","unknown","chs","2024-11-06"
"9224","HmoqMLTg","unknown","chs","2024-11-06"
"9225","YjVOQnE3","personal","ajh","2024-11-06"
"9226","ybsUYu0s","medical","chs","2024-11-06"
"9227","CwHLGY3A","tardy","chs","2024-11-06"
"9228","bSgam2ye","personal","chs","2024-11-06"
"9229","8HKcCh7L","tardy","ajh","2024-11-06"
"9230","X4alz9Eq","medical","ajh","2024-11-06"
"9231","QcIWMTRh","personal","ajh","2024-11-06"
"9232","JQAuDQVW","personal","chs","2024-11-06"
"9233","PUFZxpDc","unknown","chs","2024-11-06"
"9234","57qGm8Sa","family","chs","2024-11-06"
"9235","1TqIRUuR","unknown","chs","2024-11-06"
"9236","Gs90C7Ke","unknown","ajh","2024-11-06"
"9237","7nuCbM73","tardy","chs","2024-11-06"
"9238","1l9MAZC7","unknown","ajh","2024-11-06"
"9239","t1bkMrKO","unknown","ajh","2024-11-06"
"9240","uP0pDC7U","medical","ajh","2024-11-06"
"9241","vnM1pyJM","tardy","chs","2024-11-06"
"9242","8gBsa5DL","tardy","chs","2024-11-06"
"9243","umLx2nUO","tardy","chs","2024-11-06"
"9244","IEmfu8mj","unknown","chs","2024-11-06"
"9245","zUjUS5mq","personal","bjh","2024-11-06"
"9246","NWITfZf8","tardy","ajh","2024-11-06"
"9247","b12lpjed","medical","chs","2024-11-06"
"9248","Ec3d1pLq","personal","chs","2024-11-06"
"9249","rozvsZeG","unknown","chs","2024-11-06"
"9250","bZnYsjhX","unknown","ajh","2024-11-06"
"9251","O3QFJGrM","religious","chs","2024-11-06"
"9252","OvrNfc3T","tardy","ajh","2024-11-06"
"9253","W2eJuOix","personal","chs","2024-11-06"
"9254","4JL0Aszd","tardy","chs","2024-11-06"
"9255","qbagsvBb","unknown","chs","2024-11-06"
"9256","OLC5pQsg","unknown","chs","2024-11-06"
"9257","VF9C2Yva","unknown","chs","2024-11-06"
"9258","oVjuOaRs","tardy","ajh","2024-11-06"
"9259","brmMdc1f","tardy","chs","2024-11-06"
"9260","ChNRM3bX","tardy","ajh","2024-11-06"
"9261","ty1fIpjg","family","chs","2024-11-06"
"9262","RThxVtnp","tardy","chs","2024-11-06"
"9263","u2Fgpmxd","medical","chs","2024-11-06"
"9264","Yj5PBSrx","tardy","ajh","2024-11-06"
"9265","tLjEZQa6","tardy","ajh","2024-11-06"
"9266","tTnWIfkM","tardy","bjh","2024-11-06"
"9267","lYTeUGK0","tardy","chs","2024-11-06"
"9268","PgLDZhZo","tardy","ajh","2024-11-06"
"9269","WwaFJ1E9","family","ajh","2024-11-06"
"9270","dO279oQ4","tardy","bjh","2024-11-06"
"9271","GihhNRqg","unknown","ajh","2024-11-06"
"9272","z39X0XW6","family","bjh","2024-11-06"
"9273","55N22hRT","personal","ajh","2024-11-06"
"9274","wdIQbkU4","tardy","dhs","2024-11-06"
"9275","y4uhA2uO","personal","ajh","2024-11-06"
"9276","sX57sSZP","medical","chs","2024-11-06"
"9277","lJHKZyWZ","family","ajh","2024-11-06"
"9278","PxWVuEyO","tardy","ajh","2024-11-06"
"9279","kbF8UjA5","family","chs","2024-11-06"
"9280","rEac1GHm","medical","chs","2024-11-06"
"9281","UVcQXYZo","tardy","chs","2024-11-06"
"9282","lboAL2k5","personal","ajh","2024-11-06"
"9283","r2iKZVvi","tardy","dhs","2024-11-06"
"9284","P37BpMzb","unknown","ajh","2024-11-06"
"9285","d8RWZCAL","tardy","chs","2024-11-06"
"9286","M4htze1z","tardy","chs","2024-11-06"
"9287","QWNT4jEy","personal","dhs","2024-11-06"
"9288","Hf3uL7eV","tardy","dhs","2024-11-06"
"9289","TV1d1nwY","personal","ajh","2024-11-06"
"9290","HmGOEU9Z","medical","ajh","2024-11-06"
"9291","bNIG2lfT","family","chs","2024-11-06"
"9292","xv0bTuku","tardy","chs","2024-11-06"
"9293","gwuUG4f6","medical","chs","2024-11-06"
"9294","KGclzEQU","tardy","bjh","2024-11-06"
"9295","qgA2YfKN","tardy","dhs","2024-11-06"
"9296","MMAc2Jjb","religious","ajh","2024-11-06"
"9297","x0H7g1zw","personal","chs","2024-11-06"
"9298","6JQhmkgN","tardy","chs","2024-11-06"
"9299","gu1RRXm1","family","chs","2024-11-06"
"9300","wgTjpy1d","tardy","bjh","2024-11-06"
"9301","vGrdJkuY","tardy","chs","2024-11-06"
"9302","wsKPYKSq","suspension","ajh","2024-11-06"
"9303","VpBOdOVS","tardy","chs","2024-11-06"
"9304","9nxQt5Wi","tardy","chs","2024-11-06"
"9305","xaG02D9M","religious","chs","2024-11-06"
"9306","bN16Vj5L","tardy","ajh","2024-11-06"
"9307","Mk3g5J4e","tardy","ajh","2024-11-06"
"9308","jgbVrfXc","unknown","dhs","2024-11-06"
"9309","O0Ra0p9t","tardy","bjh","2024-11-06"
"9310","BpsBeRXV","tardy","chs","2024-11-06"
"9311","DYYSiEQ1","unknown","chs","2024-11-06"
"9312","2AW6O2X1","tardy","chs","2024-11-06"
"9313","jHkLL16z","tardy","chs","2024-11-06"
"9314","keZoHZwt","unknown","chs","2024-11-06"
"9315","OZJnzb6V","family","ajh","2024-11-06"
"9316","EuW0Ccoj","tardy","dhs","2024-11-06"
"9317","UXlkZXaB","tardy","bjh","2024-11-06"
"9318","hxnNJgDZ","unknown","chs","2024-11-06"
"9319","BH4OqXUD","unknown","chs","2024-11-06"
"9320","1mO8wSht","tardy","bjh","2024-11-06"
"9321","kuE3sI7W","tardy","ajh","2024-11-06"
"9322","YJegOY8R","personal","dhs","2024-11-06"
"9323","9YQvdcwj","personal","bjh","2024-11-06"
"9324","bdL08fcc","tardy","bjh","2024-11-06"
"9325","ue1eujuu","religious","chs","2024-11-06"
"9326","v08CzbnZ","tardy","chs","2024-11-06"
"9327","wBMCieQB","tardy","ajh","2024-11-06"
"9328","F5kDTGL9","tardy","bjh","2024-11-06"
"9329","3utvgu8U","tardy","ajh","2024-11-06"
"9330","TKvfbfUj","medical","ajh","2024-11-06"
"9331","wYrWDRZV","tardy","ajh","2024-11-06"
"9332","G6OeBUfM","personal","chs","2024-11-06"
"9333","sCCxCqjO","tardy","ajh","2024-11-06"
"9334","1s78mp7r","tardy","ajh","2024-11-06"
"9335","JalpFvVm","family","bjh","2024-11-06"
"9336","x7SynxeA","suspension","chs","2024-11-06"
"9337","M2bOg7e4","unknown","chs","2024-11-06"
"9338","Y3ZewCU2","personal","bjh","2024-11-06"
"9339","9f0o1vOX","unknown","chs","2024-11-06"
"9340","ZMrIFOSM","unknown","ajh","2024-11-06"
"9341","hgSqGrOy","unknown","chs","2024-11-06"
"9342","009YNE9e","tardy","ajh","2024-11-06"
"9343","VO8zMSy2","family","chs","2024-11-06"
