"student_id","first_name","last_name","dob","gender","grade_year","zip_code","current_school"
"UeKmGY34","","","2012-08-27","genderfluid","7","12345","ajh"
"OWN2cNAd","","","2008-02-29","female","11","12345","chs"
"kdE9luqx","","","2009-12-31","female","9","12345","chs"
"ZtXs3TgT","","","2008-11-02","male","10","45678","dhs"
"DgWLf4KO","","","2006-12-14","male","12","12345","chs"
"tIkoeLwi","","","2009-11-07","female","9","34567","dhs"
"Js2AbGJY","","","2009-01-24","male","10","23456","chs"
"pTfHOS1P","","","2011-03-20","male","8","12345","ajh"
"3AghQNmi","","","2011-05-10","female","8","34567","bjh"
"AXEXIugy","","","2009-04-30","female","10","56789","dhs"
"brkN47Mu","","","2006-11-21","male","12","34567","chs"
"9PVcgCe8","","","2012-02-19","perefer not to say","7","12345","ajh"
"a9UHA55r","","","2011-08-23","nonbinary","8","23456","ajh"
"hEkxlwHA","","","2008-10-18","male","10","12345","chs"
"ZG1lJiHa","","","2006-11-15","two-spirit","12","34567","dhs"
"dZFo0X3H","","","2006-10-13","female","12","12345","chs"
"awKae0xt","","","2009-04-28","perefer not to say","10","34567","chs"
"ZLO0LJjC","","","2011-12-11","female","7","23456","ajh"
"Hn9741oA","","","2009-08-22","male","10","12345","chs"
"hsri5Bum","","","2007-05-23","male","12","34567","dhs"
"7LNKJPP8","","","2007-12-03","male","11","12345","chs"
"qv5vtzBh","","","2011-08-09","male","8","23456","bjh"
"0TONeP8z","","","2011-08-10","female","8","12345","ajh"
"5MfacSH2","","","2007-05-06","female","12","56789","dhs"
"uttM9lEy","","","2006-10-05","male","12","12345","chs"
"7TXzs146","","","2012-01-06","male","7","34567","ajh"
"LcIAGpFf","","","2007-10-07","male","11","12345","chs"
"t4ltCcxg","","","2009-07-28","female","10","12345","chs"
"tdXOgGat","","","2009-02-22","female","10","23456","chs"
"kNIfpNPW","","","2007-03-27","male","12","23456","chs"
"SjNN7nFN","","","2012-08-07","perefer not to say","7","45678","bjh"
"IVXjeId6","","","2007-11-12","female","11","12345","chs"
"K6n4Ycks","","","2007-06-05","male","12","45678","dhs"
"2EVg7hQx","","","2006-12-12","male","12","12345","chs"
"Wri9ided","","","2007-05-12","male","12","12345","chs"
"vPMXynfw","","","2008-06-29","male","11","23456","chs"
"GdQMk84W","","","2010-07-26","female","9","12345","chs"
"UespkG1z","","","2010-09-28","female","8","34567","bjh"
"5Zev3nzo","","","2007-04-05","male","12","45678","dhs"
"g7AXMp0e","","","2008-09-18","male","10","34567","dhs"
"ZpW5mbJL","","","2010-07-03","male","9","45678","dhs"
"BpsBeRXV","","","2007-05-14","male","12","23456","chs"
"zSbxWt6c","","","2009-09-18","female","9","12345","chs"
"nIF5u6Z1","","","2011-09-25","male","7","45678","bjh"
"SeZNUg3i","","","2011-04-18","female","8","45678","bjh"
"PCpR2woT","","","2007-07-13","male","12","12345","chs"
"Xjpw2Mjo","","","2010-01-21","male","9","12345","chs"
"e99wKBVf","","","2010-08-21","perefer not to say","9","12345","chs"
"EBXNQUld","","","2012-01-17","female","7","12345","ajh"
"UIvgPlbw","","","2011-03-20","male","8","23456","ajh"
"oRLmmt5i","","","2012-05-15","male","7","45678","bjh"
"M9mqKJdG","","","2007-03-20","male","12","23456","chs"
"YCsStpYw","","","2012-02-20","male","7","45678","bjh"
"wHrvBbXz","","","2009-10-29","male","9","23456","chs"
"JxGcbXvp","","","2008-10-16","male","10","12345","chs"
"JZRbQWTZ","","","2010-12-11","female","8","12345","ajh"
"fc7j0KgP","","","2007-03-12","male","12","56789","dhs"
"x2FDkuaW","","","2012-03-12","male","7","34567","bjh"
"N8YKeW7a","","","2009-05-30","male","10","23456","chs"
"bTNIMqdA","","","2007-10-15","male","11","12345","chs"
"JC3Oy7Aa","","","2007-11-22","nonbinary","11","23456","chs"
"EOT6nVkB","","","2009-12-05","female","9","12345","chs"
"2KW42OEG","","","2007-08-18","female","12","45678","dhs"
"V0jie0Eg","","","2008-05-03","perefer not to say","11","34567","chs"
"QWrRp6cl","","","2010-11-17","female","8","45678","ajh"
"i3ftZ0j7","","","2010-10-10","female","8","45678","bjh"
"3Jj7tpgW","","","2011-11-14","female","7","34567","bjh"
"6dkQ12ej","","","2007-05-23","male","12","23456","chs"
"WmE48S3a","","","2008-04-18","female","11","34567","chs"
"rI7iV8S4","","","2008-12-13","male","10","23456","chs"
"Bg9003zY","","","2007-09-09","female","11","23456","chs"
"4k6ALG6E","","","2007-01-10","female","12","23456","chs"
"D9UNZkuR","","","2007-01-13","female","12","23456","chs"
"UxPwkd5q","","","2009-11-05","male","9","45678","dhs"
"rIggHiRR","","","2008-06-22","female","11","12345","chs"
"OR1EuNN0","","","2010-02-14","male","9","23456","chs"
"WxL2h7JK","","","2012-08-26","male","7","45678","bjh"
"RkAt6fPU","","","2009-02-10","male","10","23456","chs"
"H1zod3CZ","","","2011-01-30","male","8","56789","bjh"
"5nNmo5HX","","","2012-05-31","male","7","23456","ajh"
"Fhze9VSm","","","2011-08-08","male","8","23456","ajh"
"H3AxMYCp","","","2010-08-28","other","9","45678","dhs"
"iL2j8I8H","","","2011-04-09","female","8","23456","ajh"
"bs3c1mtF","","","2012-04-22","male","7","23456","ajh"
"m0AhRBlg","","","2011-02-23","male","8","12345","ajh"
"ZQPHjlFx","","","2009-02-16","female","10","12345","chs"
"v6kuK9xe","","","2009-01-25","male","10","45678","dhs"
"9XcLq6Kl","","","2010-10-12","male","8","12345","ajh"
"U9VNxnoV","","","2010-06-21","female","9","12345","chs"
"PIbTPO8G","","","2008-11-08","female","10","45678","dhs"
"c8NZztHA","","","2010-01-19","female","9","34567","chs"
"yP9Q8cnQ","","","2011-04-15","female","8","12345","ajh"
"MYVtlMhG","","","2008-06-16","female","11","34567","dhs"
"KT92eqrF","","","2008-12-19","female","10","23456","chs"
"ddqN0U9s","","","2012-01-05","female","7","12345","ajh"
"KQvjEkdD","","","2006-09-06","nonbinary","12","12345","chs"
"0BB3njm3","","","2012-08-27","nonbinary","7","23456","ajh"
"bbSbqFY2","","","2006-09-01","male","12","34567","chs"
"UoMhnO30","","","2010-01-12","female","9","45678","dhs"
"xtHOJ4OO","","","2012-04-19","female","7","23456","ajh"
"8cBVlcDY","","","2006-10-14","male","12","45678","dhs"
"eKySgoSW","","","2010-11-15","male","8","45678","bjh"
"kP7XbSD4","","","2011-11-09","female","7","12345","ajh"
"9oyHaJ74","","","2010-01-30","male","9","45678","dhs"
"erylph2O","","","2008-01-20","perefer not to say","11","12345","chs"
"vt9JaUEg","","","2010-05-07","male","9","23456","chs"
"VT7dvgGz","","","2010-12-14","male","8","12345","ajh"
"2YPPrr5O","","","2006-12-23","male","12","12345","chs"
"Tuscm7Cl","","","2009-09-12","female","9","34567","chs"
"b5OvebsI","","","2009-04-09","male","10","45678","dhs"
"CcPImXVv","","","2009-06-01","female","10","23456","chs"
"PMtAjxeH","","","2009-01-20","male","10","12345","chs"
"i3lZCp3k","","","2007-08-05","female","12","23456","chs"
"1OzbhTbQ","","","2007-03-03","female","12","56789","dhs"
"IDyzhDfQ","","","2010-05-28","female","9","34567","dhs"
"UK6RsdTo","","","2007-06-05","perefer not to say","12","23456","chs"
"t1XfnJBh","","","2009-03-04","female","10","12345","chs"
"ry9QK7W1","","","2008-01-10","male","11","12345","chs"
"8wpwA3fF","","","2008-05-18","male","11","45678","chs"
"WJMjNrlc","","","2011-09-07","male","7","45678","bjh"
"rpFra1Db","","","2009-03-04","female","10","45678","dhs"
"fc6tiCxR","","","2007-05-03","male","12","34567","chs"
"bFnazUcz","","","2009-09-07","female","9","12345","chs"
"8AodoB7f","","","2006-12-20","male","12","23456","chs"
"7TnXtRn3","","","2012-04-19","female","7","12345","ajh"
"3UC1pM1I","","","2010-06-01","male","9","34567","chs"
"Dyo49wTA","","","2007-10-14","male","11","12345","chs"
"Je2YIi2S","","","2008-10-03","male","10","23456","chs"
"jrCjpQku","","","2009-04-12","male","10","34567","chs"
"XYja02mH","","","2011-02-25","male","8","34567","ajh"
"LRtGN8Wi","","","2010-10-19","male","8","34567","ajh"
"X9RL9r1S","","","2009-05-28","male","10","34567","chs"
"ElbsWIWL","","","2012-03-25","female","7","12345","ajh"
"GbzQnrF4","","","2011-09-27","male","7","34567","bjh"
"XWBBcgl6","","","2012-03-03","male","7","23456","ajh"
"vzcjsAEr","","","2007-08-21","female","12","12345","chs"
"0zTn5tSE","","","2007-01-02","male","12","34567","dhs"
"GCq8CEBE","","","2011-05-05","two-spirit","8","45678","bjh"
"1e5CbavT","","","2011-05-08","male","8","23456","ajh"
"xCK6DvDy","","","2009-09-01","female","9","23456","chs"
"LufqOj3d","","","2006-11-13","female","12","23456","chs"
"GmMJ4qCA","","","2009-03-08","male","10","12345","chs"
"CI2Z1XQI","","","2010-02-11","female","9","34567","dhs"
"qdTkJBco","","","2007-02-22","female","12","23456","chs"
"enXgVQ6U","","","2012-06-03","nonbinary","7","12345","ajh"
"66SB8sm0","","","2009-03-10","female","10","12345","chs"
"za5iy0Qq","","","2011-12-30","male","7","12345","ajh"
"PO0wIJzT","","","2007-02-21","female","12","34567","chs"
"FW4rfAUW","","","2007-04-02","male","12","45678","dhs"
"HkypLVus","","","2009-08-13","female","10","56789","dhs"
"D5duWjfi","","","2010-10-17","female","8","12345","ajh"
"6YsePSDZ","","","2010-05-19","male","9","56789","dhs"
"1IcxgS8T","","","2010-03-25","female","9","23456","chs"
"Ixh0Q9C4","","","2009-09-09","male","9","12345","chs"
"pEKFnAjs","","","2011-08-25","agender","8","12345","bjh"
"Os6Q0tl6","","","2008-05-21","male","11","12345","chs"
"oxZBCrUL","","","2010-11-04","male","8","34567","bjh"
"A4TIauUY","","","2009-06-08","female","10","23456","chs"
"goh6AuDZ","","","2006-11-24","female","12","23456","chs"
"4SXO0G0t","","","2012-07-31","male","7","45678","bjh"
"iyEMJqCN","","","2008-11-25","male","10","12345","chs"
"XOr0OMmn","","","2007-04-02","male","12","23456","chs"
"2NoODPoy","","","2012-08-21","female","7","23456","ajh"
"3VnzifWX","","","2007-09-14","male","11","12345","chs"
"UR4a9duC","","","2011-09-01","two-spirit","7","45678","bjh"
"jpiGA5H8","","","2009-03-02","female","10","23456","chs"
"XutUhkRp","","","2011-11-15","nonbinary","7","12345","ajh"
"5bImGGSM","","","2011-11-14","male","7","34567","bjh"
"QGvucA3j","","","2008-08-05","genderfluid","11","23456","chs"
"dzAWP7G4","","","2009-03-07","male","10","34567","chs"
"dbIWqJ7P","","","2009-03-05","male","10","45678","dhs"
"kL856Hey","","","2007-07-25","female","12","23456","chs"
"01xtzm4f","","","2010-06-12","male","9","12345","chs"
"M3TMy4BP","","","2007-02-26","nonbinary","12","12345","chs"
"DYYSiEQ1","","","2007-09-26","male","11","23456","chs"
"g363LPvP","","","2007-10-30","male","11","12345","chs"
"Zw0jrxFh","","","2009-11-19","male","9","12345","chs"
"yoiGybPs","","","2012-07-18","other","7","23456","ajh"
"pa7faZ4k","","","2007-12-08","male","11","12345","chs"
"IyPn5ehE","","","2006-09-09","female","12","23456","chs"
"ddc6ilgp","","","2006-10-06","female","12","56789","dhs"
"PZUIUpxt","","","2012-05-27","male","7","34567","bjh"
"2AW6O2X1","","","2008-12-29","female","10","12345","chs"
"iNTrrtG6","","","2009-06-01","male","10","34567","chs"
"7NhzFDMA","","","2011-02-10","female","8","23456","ajh"
"TgYRTY1K","","","2011-12-07","male","7","23456","ajh"
"NbEyMb9C","","","2007-11-04","female","11","12345","chs"
"Tbz0Sftf","","","2012-08-30","female","7","23456","ajh"
"jhJ13Tpe","","","2011-07-05","female","8","45678","ajh"
"Zh468tZU","","","2007-05-10","female","12","23456","chs"
"WZFWeEkt","","","2008-03-16","male","11","34567","chs"
"TePDt3To","","","2007-02-03","male","12","23456","chs"
"vWmosFnm","","","2006-09-08","male","12","12345","chs"
"l7dlNnf6","","","2011-09-12","female","7","34567","ajh"
"Qkczn9aP","","","2008-07-13","male","11","12345","chs"
"WpUp8B1h","","","2010-12-14","female","8","45678","bjh"
"IDBgsSTk","","","2012-02-24","female","7","34567","bjh"
"PzE8OF95","","","2007-10-21","genderqueer","11","34567","chs"
"nZufABeF","","","2011-01-15","female","8","45678","bjh"
"Yhn4vCIr","","","2008-12-09","female","10","34567","chs"
"BhX5h4Vk","","","2009-09-17","female","9","34567","dhs"
"21q1AdkV","","","2011-08-12","male","8","23456","ajh"
"yNPCqL7E","","","2009-10-22","agender","9","12345","chs"
"TUqEfpKz","","","2011-01-19","male","8","12345","ajh"
"33u3KkCH","","","2010-10-07","male","8","34567","ajh"
"7I2Pb7no","","","2012-04-09","female","7","34567","bjh"
"9Vc1dVxn","","","2010-07-27","nonbinary","9","23456","chs"
"G9t7qmFy","","","2009-01-12","female","10","12345","chs"
"8FvdkQZO","","","2008-10-05","genderfluid","10","23456","chs"
"kOhsciya","","","2008-02-15","male","11","12345","chs"
"k7P1EBcu","","","2010-02-03","male","9","12345","chs"
"7jwFPGIy","","","2007-10-26","female","11","56789","dhs"
"gj2CCY6Q","","","2011-03-13","female","8","12345","ajh"
"9bZ636QU","","","2008-12-13","genderqueer","10","23456","chs"
"rkY5EwJr","","","2011-03-10","female","8","45678","bjh"
"ASsqcJWs","","","2008-08-03","female","11","45678","dhs"
"qmYa1Yml","","","2010-02-14","male","9","23456","chs"
"cUAsonSs","","","2009-10-16","male","9","23456","chs"
"fTKAVVnX","","","2011-08-09","male","8","23456","ajh"
"Gx49oedQ","","","2011-03-16","male","8","45678","bjh"
"qUu7eGYC","","","2007-12-13","female","11","34567","dhs"
"higvGFZk","","","2008-06-22","male","11","12345","chs"
"jxv1L36c","","","2010-05-02","male","9","45678","chs"
"dq5KZoBS","","","2010-04-04","nonbinary","9","23456","chs"
"Dz6BtDDl","","","2011-06-14","female","8","12345","bjh"
"pRXJSA9W","","","2007-07-18","female","12","12345","chs"
"guJ4NXFE","","","2010-05-14","male","9","34567","chs"
"LhvxgZgV","","","2011-08-15","male","8","45678","ajh"
"5JSiLeIB","","","2010-09-09","female","8","12345","bjh"
"5lfl8lOS","","","2011-10-17","male","7","23456","ajh"
"myTPvX5G","","","2008-08-18","female","11","23456","chs"
"GdHiywVR","","","2008-04-08","male","11","56789","dhs"
"bx6QlaFk","","","2012-04-28","nonbinary","7","23456","ajh"
"GSYQgSL7","","","2011-04-15","male","8","45678","bjh"
"baRz4Pj8","","","2006-09-02","male","12","23456","chs"
"5Od0INsd","","","2007-03-23","female","12","12345","chs"
"W8cMgx9a","","","2007-01-07","female","12","12345","chs"
"TbhWGxII","","","2007-04-07","male","12","45678","dhs"
"jHkLL16z","","","2009-01-26","female","10","23456","chs"
"wUwt6Y1g","","","2011-10-02","male","7","23456","bjh"
"if6ycrSX","","","2008-10-16","female","10","12345","dhs"
"809xEraW","","","2007-11-03","male","11","23456","chs"
"hkxi961u","","","2008-03-28","male","11","12345","chs"
"tokTdsbx","","","2007-08-17","male","12","56789","chs"
"6AbfAg1N","","","2010-03-31","male","9","12345","chs"
"Dz2bMhHb","","","2007-01-18","female","12","23456","dhs"
"LsHCByYy","","","2008-08-04","male","11","12345","chs"
"dlQcAgMv","","","2009-03-22","male","10","23456","chs"
"nyvol6Qk","","","2008-05-27","male","11","23456","dhs"
"k92Avj2l","","","2008-11-13","perefer not to say","10","23456","chs"
"kpVqpafV","","","2009-10-24","female","9","23456","chs"
"PLqyezR0","","","2009-04-25","male","10","23456","chs"
"EDf9reTK","","","2010-02-11","female","9","45678","chs"
"go2nJScN","","","2007-03-11","male","12","12345","chs"
"NhHiUjAh","","","2011-03-17","male","8","45678","bjh"
"PV49REbk","","","2008-01-04","female","11","12345","chs"
"ImVxbe6P","","","2008-11-21","male","10","45678","dhs"
"r5V0yqeV","","","2009-10-29","male","9","12345","chs"
"vEYGdyYP","","","2011-04-13","female","8","23456","ajh"
"xf0aBeaX","","","2011-12-16","female","7","45678","bjh"
"ZuXAg28A","","","2009-04-06","female","10","12345","chs"
"uTvlzETV","","","2012-08-20","agender","7","23456","ajh"
"yCAxnzyA","","","2011-08-25","male","8","45678","bjh"
"LxhDDR3G","","","2008-07-09","female","11","34567","chs"
"eviXZOCB","","","2008-06-28","male","11","56789","dhs"
"vKyc0uwk","","","2012-06-30","female","7","34567","bjh"
"XexqJVIj","","","2008-10-23","male","10","12345","chs"
"1mVIlckn","","","2008-03-22","male","11","34567","dhs"
"ULBJRjgp","","","2010-06-21","female","9","34567","chs"
"UyU7yOM8","","","2012-08-19","female","7","12345","ajh"
"n1woWgVG","","","2007-03-24","female","12","12345","chs"
"je8kvw6Z","","","2007-01-15","perefer not to say","12","34567","dhs"
"XxZ6YzX7","","","2010-09-29","male","8","56789","bjh"
"h4v7ceeW","","","2010-07-02","female","9","12345","chs"
"gMZP74ga","","","2007-09-27","female","11","12345","chs"
"GEKdQ4W1","","","2007-06-07","female","12","12345","chs"
"TlLBIuS9","","","2010-07-05","male","9","23456","chs"
"H6QHmyRc","","","2008-08-17","female","11","12345","chs"
"glVfqbYk","","","2007-06-08","female","12","12345","chs"
"XNmdoCZl","","","2010-10-28","male","8","23456","ajh"
"G5rZODv5","","","2007-10-10","female","11","12345","chs"
"6EHdIi3j","","","2011-08-04","female","8","23456","ajh"
"fTaQUMgz","","","2006-10-02","male","12","12345","chs"
"4WCfPoKJ","","","2007-03-26","male","12","23456","chs"
"7ydYCtN2","","","2011-05-01","genderfluid","8","45678","ajh"
"sJNpdTjj","","","2012-07-09","female","7","45678","bjh"
"XfmIzCNO","","","2009-11-15","female","9","12345","chs"
"NrI1lh3m","","","2008-04-02","male","11","34567","dhs"
"NGScAWEu","","","2011-05-11","female","8","34567","bjh"
"qcEtxLw6","","","2007-05-17","female","12","12345","chs"
"LlhGBh2Q","","","2008-05-12","female","11","45678","dhs"
"QPag4qOO","","","2006-10-05","nonbinary","12","12345","dhs"
"r41p2Gv1","","","2007-03-25","female","12","23456","chs"
"pejEDdqi","","","2012-01-24","female","7","12345","ajh"
"1PUUH2kZ","","","2010-04-10","female","9","34567","chs"
"e3XzwVhV","","","2012-06-12","male","7","45678","bjh"
"irSLPtf2","","","2007-04-11","female","12","23456","chs"
"ZnLkMoBP","","","2009-02-11","male","10","34567","dhs"
"E8PhsC1v","","","2008-12-21","female","10","12345","chs"
"HTQvdFgv","","","2009-02-11","female","10","12345","chs"
"pdhMRowP","","","2006-10-16","male","12","12345","chs"
"I8WYjvPG","","","2011-11-02","male","7","34567","bjh"
"Nz5xfPgc","","","2012-05-15","female","7","45678","bjh"
"i7ORK2Qi","","","2012-05-26","female","7","23456","ajh"
"eDKGw1HW","","","2011-04-19","male","8","45678","bjh"
"kh7ZKQ52","","","2010-09-15","male","8","12345","ajh"
"aXRrmBYA","","","2008-07-17","male","11","23456","chs"
"7HszJHVm","","","2007-02-24","female","12","56789","dhs"
"J6pYpYwJ","","","2008-09-24","perefer not to say","10","23456","chs"
"DsAKxoZr","","","2007-04-24","female","12","23456","chs"
"JlMq3mUy","","","2012-07-18","perefer not to say","7","12345","ajh"
"EZJOzicU","","","2007-12-27","male","11","12345","chs"
"eV4r7N8v","","","2008-01-24","male","11","23456","chs"
"lxma3483","","","2009-07-28","male","10","23456","chs"
"kNTC7joF","","","2009-04-23","male","10","34567","chs"
"dlcOOXJE","","","2012-02-11","nonbinary","7","23456","ajh"
"JDXMuFGr","","","2012-03-11","female","7","23456","ajh"
"eh5QBZ25","","","2007-08-13","male","12","23456","chs"
"uNAYvCb1","","","2010-03-13","female","9","23456","dhs"
"yWfG8mzE","","","2007-03-18","male","12","23456","chs"
"1WmhB2vp","","","2012-01-12","male","7","12345","ajh"
"Pdi4fBT6","","","2009-09-19","male","9","23456","chs"
"mAXIuekB","","","2007-01-18","female","12","23456","chs"
"y7ulb1yr","","","2009-05-02","male","10","23456","chs"
"keZoHZwt","","","2007-10-16","female","11","23456","chs"
"caSNNBgI","","","2007-09-17","female","11","34567","chs"
"rNezGiGP","","","2006-12-24","female","12","23456","chs"
"Vc4PYOBd","","","2007-02-07","male","12","23456","chs"
"avEJ6Afm","","","2008-01-18","female","11","45678","dhs"
